Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.06164989002387632,0.028449995443224907,0.24934736,0.16867127,0.1527928113937378,0.6300283670425415,0.1911548525094986,0.13059751689434052
2,0.026658695529807697,0.01929292269051075,0.16320257,0.13889897,0.6370606422424316,0.7491095066070557,0.12424074113368988,0.10688483715057373
3,0.020680543712594292,0.015428637154400349,0.14374058,0.12421207,0.7184607982635498,0.7993617057800293,0.10948328673839569,0.09417926520109177
4,0.014708732551133091,0.012873752042651176,0.12120433,0.11346256,0.7998219728469849,0.8325861692428589,0.09207877516746521,0.08516108989715576
5,0.012214879420670595,0.011268014088273048,0.11026116,0.10615091,0.8343371152877808,0.8534676432609558,0.08237331360578537,0.07997672259807587
6,0.011364506345919588,0.010409064590930939,0.10673106,0.10202483,0.8447749614715576,0.8646376132965088,0.08085376769304276,0.07741721719503403
7,0.011138282038948753,0.010195973329246044,0.10564519,0.10097512,0.8479174375534058,0.8674087524414062,0.07850436121225357,0.0752551257610321
8,0.010119970422238111,0.010733261704444885,0.100767545,0.103601456,0.8616365194320679,0.8604217171669006,0.07719935476779938,0.07761799544095993
9,0.008373691933229566,0.008405953645706177,0.09127855,0.09168399,0.8864681720733643,0.8906866312026978,0.06910291314125061,0.06994502246379852
10,0.008317459861493924,0.010576605796813965,0.091104165,0.10284262,0.8869015574455261,0.8624589443206787,0.06919004768133163,0.08058774471282959
11,0.007389442254365845,0.00882865022867918,0.08583782,0.0939609,0.8995991349220276,0.8851897716522217,0.0670819953083992,0.06938978284597397
12,0.007524097803980112,0.006843934766948223,0.08683516,0.08272808,0.8972525000572205,0.910999596118927,0.06548883765935898,0.06042398884892464
13,0.00614773971028626,0.010411766357719898,0.07812539,0.10203806,0.9168304204940796,0.8646025061607361,0.05906708166003227,0.07409598678350449
14,0.006161048129962926,0.008296745829284191,0.07839709,0.09108648,0.9162509441375732,0.892106831073761,0.05938118323683739,0.06919190287590027
15,0.005741270343688401,0.00685776025056839,0.07551994,0.082811594,0.922285258769989,0.9108197689056396,0.05841954052448273,0.061154451221227646
16,0.00577108727090738,0.006560260429978371,0.07558698,0.08099544,0.9221472144126892,0.9146885275840759,0.05707727000117302,0.05873189494013786
17,0.0049066138453781605,0.006561784539371729,0.069852605,0.08100484,0.9335116744041443,0.9146687388420105,0.05361633747816086,0.06109684705734253
18,0.004693609450689771,0.006115900818258524,0.068453684,0.07820422,0.9361481070518494,0.9204671382904053,0.05138735845685005,0.05698559805750847
19,0.00448463496286422,0.005825751926749945,0.06722116,0.076326616,0.9384267330169678,0.9242402911186218,0.05087897554039955,0.054668352007865906
20,0.004737043986096978,0.005657843314111233,0.06893488,0.07521864,0.9352472424507141,0.9264238476753235,0.05218428745865822,0.05543307214975357
21,0.004537554034455256,0.005402947310358286,0.06707947,0.07350474,0.9386860728263855,0.9297385811805725,0.05107850581407547,0.05302269011735916
22,0.0046990035017105665,0.006166573613882065,0.068417095,0.07852753,0.9362163543701172,0.9198081493377686,0.05145803838968277,0.056745391339063644
23,0.004140380082059313,0.005974132567644119,0.0641147,0.07729251,0.943986177444458,0.9223107099533081,0.04850342497229576,0.057158730924129486
24,0.003713963733224029,0.00483974302187562,0.060972158,0.06956826,0.9493425488471985,0.9370626211166382,0.04550361633300781,0.051150571554899216
25,0.0035524102435870604,0.005156338680535555,0.05925226,0.071807645,0.952160120010376,0.9329455494880676,0.04458694905042648,0.05170983821153641
26,0.004015327971005304,0.0059290421195328236,0.063511476,0.077000275,0.9450352191925049,0.9228971004486084,0.04791681095957756,0.05466634780168533
27,0.004386986732821573,0.0051050940528512,0.06600961,0.07144994,0.9406262636184692,0.9336119294166565,0.05036225542426109,0.05034087970852852
28,0.003951866327869621,0.005574353970587254,0.062958114,0.0746616,0.9459888339042664,0.9275095462799072,0.04870885610580444,0.05500286817550659
29,0.0032453360776840286,0.00483330013230443,0.057006918,0.06952194,0.9557172060012817,0.9371464252471924,0.04404047504067421,0.051354117691516876
30,0.003037238821641288,0.004976131021976471,0.05504148,0.070541695,0.9587180614471436,0.9352890253067017,0.041748661547899246,0.05117452144622803
31,0.003674157408320091,0.004880465101450682,0.060405675,0.069860324,0.9502794742584229,0.9365330934524536,0.046015214174985886,0.050731461495161057
32,0.0036173911913382735,0.00579634215682745,0.060158443,0.07613371,0.9506856799125671,0.9246227741241455,0.04647903889417648,0.05523745343089104
33,0.003323951503261924,0.004615972749888897,0.057521388,0.06794095,0.9549143314361572,0.9399726390838623,0.043396975845098495,0.049681659787893295
34,0.0029327648437835955,0.004949464928358793,0.054040894,0.07035244,0.9602053165435791,0.9356358051300049,0.04052522033452988,0.05116249620914459
35,0.0029983180627988822,0.005137341096997261,0.054823622,0.07167525,0.9590442180633545,0.9331926107406616,0.04167231172323227,0.05063088238239288
36,0.003126456455158239,0.004455859307199717,0.05564979,0.066752225,0.9578005075454712,0.9420547485351562,0.04250767454504967,0.046783242374658585
37,0.002799437545366924,0.004109607543796301,0.052729253,0.06410622,0.962113618850708,0.9465575218200684,0.04045112058520317,0.04722278192639351
38,0.002506048519121991,0.004702808801084757,0.049988475,0.06857703,0.9659497737884521,0.9388433694839478,0.038179054856300354,0.050469931215047836
39,0.002430336772125553,0.004392855800688267,0.049319703,0.06627863,0.9668547511100769,0.9428740739822388,0.037667810916900635,0.04796827211976051
