Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.09353013489056718,0.0486314557492733,0.30727842,0.22052541,-0.27408432960510254,0.35392266511917114,0.23716340959072113,0.17482180893421173
2,0.04429482617838816,0.036485377699136734,0.21082334,0.19101146,0.40024834871292114,0.5152854323387146,0.16589711606502533,0.1502123773097992
3,0.035472940230234104,0.036282315850257874,0.18848532,0.19047917,0.5206098556518555,0.5179831981658936,0.14703482389450073,0.14690735936164856
4,0.033104189078916206,0.031034300103783607,0.18155426,0.17616555,0.5552183389663696,0.5877039432525635,0.13916559517383575,0.136995330452919
5,0.030650289136577736,0.029550187289714813,0.17508271,0.17190167,0.5863618850708008,0.6074206829071045,0.135981947183609,0.13184699416160583
6,0.02873907128179615,0.0328720323741436,0.16960832,0.18130647,0.6118242740631104,0.5632893443107605,0.1288379728794098,0.14091430604457855
7,0.028122887015342712,0.027969777584075928,0.16771257,0.16724169,0.6204532384872437,0.6284165978431702,0.1293390989303589,0.1273842602968216
8,0.025332891043614258,0.02652961015701294,0.15915543,0.16287912,0.658196210861206,0.6475495100021362,0.12128805369138718,0.12330662459135056
9,0.025102349421517414,0.026146482676267624,0.15793443,0.16169874,0.663420557975769,0.6526394486427307,0.11918286979198456,0.12035372108221054
10,0.02592880448157137,0.02461874857544899,0.16148804,0.15690364,0.6481035947799683,0.6729356050491333,0.12093709409236908,0.11862226575613022
11,0.025108859112316913,0.02677650935947895,0.15823942,0.1636353,0.6621192693710327,0.6442694664001465,0.1194344311952591,0.12102888524532318
12,0.023613423955711452,0.02542577125132084,0.15319659,0.1594546,0.6833115220069885,0.6622142195701599,0.11523409187793732,0.11803875118494034
13,0.023811115121299572,0.025090744718909264,0.15428397,0.1584006,0.6787998676300049,0.6666650772094727,0.1161469891667366,0.12128756195306778
14,0.02328461247750304,0.02492409013211727,0.15266319,0.15787365,0.6855130195617676,0.6688791513442993,0.11367769539356232,0.11789395660161972
15,0.022552006031301888,0.024911915883421898,0.14991951,0.15783508,0.6967154145240784,0.6690409183502197,0.11200030893087387,0.1176556795835495
16,0.021085886877368797,0.02429306134581566,0.14502642,0.15586232,0.7161896824836731,0.6772624254226685,0.10817310214042664,0.11563992500305176
17,0.021739446769722483,0.026394648477435112,0.14718622,0.1624643,0.7076733708381653,0.6493425369262695,0.10933128744363785,0.12172150611877441
18,0.021976597945798527,0.02419237419962883,0.14820468,0.15553898,0.7036138772964478,0.6786000728607178,0.11100305616855621,0.11585433036088943
19,0.02132323490117084,0.026720136404037476,0.14564946,0.16346295,0.7137458324432373,0.6450183391571045,0.10661325603723526,0.12294429540634155
20,0.021423870528286152,0.027192363515496254,0.14648189,0.16490108,0.7104644775390625,0.6387447118759155,0.10925202816724777,0.12701773643493652
21,0.021017088216136803,0.024646565318107605,0.14487565,0.15699224,0.716779351234436,0.6725660562515259,0.10847260057926178,0.1169791892170906
22,0.020258749919858845,0.02444654330611229,0.14215066,0.1563539,0.7273335456848145,0.6752234697341919,0.10522428900003433,0.11882869899272919
23,0.02100086034360257,0.023647166788578033,0.14501531,0.15377635,0.7162330746650696,0.685843288898468,0.10925701260566711,0.11479676514863968
24,0.02071401620791717,0.024449076503515244,0.14374231,0.15636201,0.721193253993988,0.675189733505249,0.10714811831712723,0.11570180207490921
25,0.019951749593019485,0.025700906291604042,0.14137554,0.16031502,0.7302989959716797,0.6585589647293091,0.10497185587882996,0.1191481351852417
26,0.020721654831008476,0.025725366547703743,0.14395316,0.1603913,0.7203747034072876,0.6582340002059937,0.10512253642082214,0.11928785592317581
27,0.02109119939533147,0.02594173327088356,0.14550942,0.16106439,0.7142961025238037,0.6553595662117004,0.10841231048107147,0.11977735161781311
28,0.020821243863214146,0.02473350055515766,0.14409228,0.15726888,0.7198339700698853,0.6714111566543579,0.10632339864969254,0.11544673889875412
29,0.020185256376862526,0.02385460026562214,0.14194019,0.15444934,0.7281403541564941,0.6830874681472778,0.10419406741857529,0.11465851217508316
30,0.019107148982584476,0.02379927970468998,0.138072,0.15427016,0.7427560091018677,0.6838224530220032,0.10097860544919968,0.1157599613070488
31,0.02048528465357694,0.025967199355363846,0.14292164,0.16114342,0.7243677377700806,0.6550211906433105,0.10472490638494492,0.11997207999229431
32,0.019529138353060593,0.024186640977859497,0.13992858,0.15552054,0.7357914447784424,0.6786762475967407,0.10277897119522095,0.11662419885396957
33,0.01985502310774543,0.025234678760170937,0.14077003,0.15885428,0.7326042652130127,0.6647529602050781,0.10437227040529251,0.11703136563301086
34,0.01982541831040924,0.024856654927134514,0.14060509,0.15765993,0.733230471611023,0.6697750091552734,0.10332825034856796,0.1160479262471199
35,0.020501105368814686,0.024093540385365486,0.1427546,0.15522094,0.7250117063522339,0.6799131631851196,0.10504228621721268,0.11605767160654068
36,0.01963946951383894,0.02503977157175541,0.13970472,0.1582396,0.7366361618041992,0.6673423051834106,0.10318317264318466,0.11840813606977463
37,0.01922189410437237,0.024182414636015892,0.13877435,0.15550697,0.740132212638855,0.6787323951721191,0.10253619402647018,0.11436712741851807
38,0.01872782718220895,0.024493223056197166,0.13671473,0.15650311,0.747788667678833,0.674603283405304,0.09939611703157425,0.11439528316259384
39,0.019132755739106375,0.023649776354432106,0.13842434,0.15378484,0.7414414882659912,0.6858086585998535,0.10158885270357132,0.11175182461738586
40,0.019422372041100807,0.025456951931118965,0.13933355,0.15955235,0.738033652305603,0.661799967288971,0.10179135203361511,0.11621295660734177
41,0.01923538100990382,0.02430415153503418,0.13884681,0.1558979,0.7398607730865479,0.6771150827407837,0.10156812518835068,0.11237885802984238
42,0.018586531493135473,0.024139966815710068,0.13635455,0.15537041,0.7491158246994019,0.6792963743209839,0.09941767156124115,0.11464821547269821
43,0.018683904273943466,0.02516508288681507,0.1361878,0.15863506,0.7497290372848511,0.665677547454834,0.09971711039543152,0.11838257312774658
44,0.018789468248459427,0.02339813858270645,0.13704768,0.1529645,0.746558666229248,0.6891516447067261,0.09971869736909866,0.11240988969802856
45,0.0182987308468331,0.024208106100559235,0.13488981,0.15558955,0.7544769048690796,0.6783910989761353,0.09726569801568985,0.1164819598197937
46,0.018065649719739504,0.023997824639081955,0.1344242,0.15491231,0.7561689615249634,0.6811847686767578,0.09872762858867645,0.11513149738311768
47,0.01886844029650092,0.024353673681616783,0.13744633,0.15605664,0.7450820803642273,0.6764572262763977,0.09996290504932404,0.11731941998004913
48,0.018323822793635456,0.02414286509156227,0.13496698,0.15537974,0.7541959285736084,0.679257869720459,0.09857644140720367,0.11276833713054657
49,0.01808231510221958,0.02432960271835327,0.13459288,0.15597948,0.7555567026138306,0.6767770051956177,0.09855900704860687,0.11405516415834427
50,0.01826724401590499,0.024607326835393906,0.1355504,0.15686724,0.7520662546157837,0.6730873584747314,0.09763993322849274,0.11443223804235458
51,0.0182943002066829,0.025681765750050545,0.1350995,0.16025531,0.7537130117416382,0.6588132977485657,0.09828086942434311,0.1172771006822586
52,0.017905630890957334,0.02430800534784794,0.13395545,0.15591025,0.7578665614128113,0.6770639419555664,0.09700524061918259,0.11339006572961807
53,0.017697683196853508,0.023881973698735237,0.1328089,0.15453795,0.7619937658309937,0.6827238202095032,0.09597169607877731,0.1134546771645546
54,0.01828714180737734,0.02516011707484722,0.1349654,0.1586194,0.7542016506195068,0.6657434701919556,0.09687486290931702,0.116283118724823
55,0.018261929042637348,0.024289390072226524,0.13522202,0.15585053,0.7532660961151123,0.6773113012313843,0.09775078296661377,0.11337558180093765
