Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.08446064303544434,0.0536329485476017,0.29185602,0.23158789,-0.15041899681091309,0.28905200958251953,0.22579334676265717,0.17854994535446167
2,0.0433243221857331,0.03515784442424774,0.2084008,0.18750425,0.4134332537651062,0.5339544415473938,0.16166923940181732,0.14460350573062897
3,0.033113186840306626,0.03102571703493595,0.18225794,0.17614119,0.5513665676116943,0.5887291431427002,0.13898752629756927,0.13552746176719666
4,0.027190046300264923,0.027486635372042656,0.16489233,0.16579095,0.6327856779098511,0.6356424689292908,0.1253407597541809,0.12584176659584045
5,0.023112436079166153,0.025663228705525398,0.15238364,0.16019747,0.6863860487937927,0.6598132252693176,0.11580982059240341,0.12258481979370117
6,0.020958740094845944,0.01776687242090702,0.14486407,0.13329244,0.7165738344192505,0.764485776424408,0.11058246344327927,0.09827367216348648
7,0.015618311198936268,0.017817305400967598,0.12507366,0.13348149,0.7887239456176758,0.7638172507286072,0.09384161978960037,0.1002955213189125
8,0.016068214719945736,0.015500973910093307,0.12664773,0.12450291,0.7833725810050964,0.7945220470428467,0.09691968560218811,0.0940282866358757
9,0.013617808507247404,0.013593106530606747,0.11636739,0.11658948,0.8171136379241943,0.8198124170303345,0.08712496608495712,0.08508673310279846
10,0.012186417229134928,0.014686007052659988,0.110583626,0.12118584,0.8348417282104492,0.8053251504898071,0.08184994757175446,0.08816957473754883
11,0.010777574561705644,0.012415459379553795,0.10352119,0.11142468,0.8552637696266174,0.8354231119155884,0.07722129672765732,0.08330387622117996
12,0.01076691538434137,0.013092761859297752,0.10378676,0.11442361,0.8545202612876892,0.8264448642730713,0.07724684476852417,0.08528707921504974
13,0.0090233244382861,0.010491380468010902,0.09442698,0.10242744,0.879576563835144,0.8609282970428467,0.07067836821079254,0.07598096877336502
14,0.00862893773327497,0.011226766742765903,0.09250011,0.10595644,0.8844411373138428,0.8511801362037659,0.06903257220983505,0.07508204132318497
15,0.008669210978868332,0.013920125551521778,0.09334694,0.11798359,0.8823156356811523,0.8154774904251099,0.06984145194292068,0.09003769606351852
16,0.008545454125851393,0.009979183785617352,0.09223207,0.099895865,0.8851099014282227,0.8677178621292114,0.06967012584209442,0.07198888063430786
17,0.008505960820581426,0.010567148216068745,0.09187606,0.10279664,0.8859951496124268,0.8599239587783813,0.06935963779687881,0.07538340985774994
18,0.007750012488527732,0.00892706960439682,0.088239096,0.09448317,0.8948423862457275,0.881664514541626,0.0674843117594719,0.07128553837537766
19,0.008039795941757884,0.0103624751791358,0.09003443,0.10179625,0.8905196785926819,0.8626370429992676,0.06632041931152344,0.0742584615945816
20,0.006908147997984832,0.008369517512619495,0.08286671,0.091485076,0.9072574973106384,0.8890553116798401,0.061612796038389206,0.06651598960161209
21,0.006415066923099485,0.009177385829389095,0.08004061,0.09579868,0.9134753942489624,0.87834632396698,0.06073332205414772,0.06888686120510101
22,0.006491770332848484,0.00908796489238739,0.08046364,0.09533082,0.9125584363937378,0.8795316815376282,0.05987538769841194,0.06930722296237946
23,0.006862079153176059,0.010037511587142944,0.08287843,0.10018738,0.9072312116622925,0.8669446706771851,0.06174638122320175,0.07437065988779068
24,0.005634320137852972,0.0073817819356918335,0.07488771,0.085917294,0.9242574572563171,0.9021485447883606,0.05538957566022873,0.061854977160692215
25,0.005619370791299099,0.006807276513427496,0.074864164,0.082506225,0.9243050813674927,0.9097640514373779,0.05538252368569374,0.05885804817080498
26,0.006288016172633929,0.010343552567064762,0.07924879,0.10170326,0.9151788949966431,0.8628878593444824,0.06008601188659668,0.07552401721477509
27,0.005721075629646128,0.007102275267243385,0.075699635,0.084275,0.9226061701774597,0.9058536291122437,0.05758913233876228,0.0612158328294754
28,0.0056667071026326584,0.006885941606014967,0.07526424,0.08298158,0.9234939217567444,0.9087212681770325,0.05586790665984154,0.06111365556716919
29,0.004198397901332514,0.006184441037476063,0.06480354,0.07864122,0.9432826042175293,0.9180202484130859,0.048603955656290054,0.0576166994869709
30,0.004378308235159652,0.006236071698367596,0.06606259,0.07896881,0.9410573244094849,0.9173358678817749,0.04945739731192589,0.05754881352186203
31,0.004638128088448535,0.006408844143152237,0.068203375,0.08005526,0.9371752738952637,0.9150456190109253,0.05015736445784569,0.05852692946791649
32,0.004202918932688507,0.006386179476976395,0.06465702,0.07991357,0.9435387849807739,0.9153460264205933,0.048777684569358826,0.05844222754240036
33,0.0041381353406574235,0.005805986933410168,0.06419549,0.07619703,0.9443419575691223,0.9230369329452515,0.04832795262336731,0.05451945960521698
34,0.004483908912251619,0.007059764117002487,0.06717882,0.084022395,0.9390486478805542,0.9064171314239502,0.051068950444459915,0.06008418649435043
