Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.08761215938085859,0.051497310400009155,0.29707888,0.22693019,-0.19090628623962402,0.3158493638038635,0.22826477885246277,0.17590965330600739
2,0.04274142635139552,0.03518357127904892,0.20746791,0.18757284,0.4191875457763672,0.5325801372528076,0.16037188470363617,0.1422673761844635
3,0.02873656356876547,0.02372986450791359,0.16975586,0.15404502,0.6111487150192261,0.6847445964813232,0.12974338233470917,0.11733786761760712
4,0.022224827330898155,0.016741128638386726,0.14903711,0.12938751,0.7002750635147095,0.7775912284851074,0.1139095202088356,0.09618810564279556
5,0.016088741238821636,0.01332408282905817,0.12707156,0.11543,0.7821133136749268,0.8229872584342957,0.0960095226764679,0.08924026787281036
6,0.014932690272954378,0.012837112881243229,0.12230753,0.11330099,0.7981445789337158,0.8294566869735718,0.09261820465326309,0.08445238322019577
7,0.015368802472949028,0.011580103076994419,0.123983026,0.10761089,0.7925761938095093,0.8461563587188721,0.09226676821708679,0.08130072057247162
8,0.012200917286629026,0.011228502728044987,0.11024439,0.10596463,0.8359987735748291,0.8508273959159851,0.08230282366275787,0.08018955588340759
9,0.010278318310156465,0.013160214759409428,0.101356134,0.114717975,0.8613773584365845,0.825164258480072,0.07641059160232544,0.0871478021144867
10,0.010809239889071747,0.009694681502878666,0.10422985,0.098461576,0.8534052968025208,0.8712044954299927,0.07878714054822922,0.07512038201093674
11,0.009702713080597196,0.010563562624156475,0.09825893,0.102779195,0.8697198629379272,0.8596612215042114,0.07339165359735489,0.07721587270498276
12,0.007860967889428139,0.009159252047538757,0.08874214,0.09570398,0.8937341570854187,0.8783177733421326,0.06727316230535507,0.07113649696111679
13,0.008828585798090155,0.00970850046724081,0.09360596,0.09853173,0.8817663788795471,0.8710209131240845,0.06975866854190826,0.07570014148950577
14,0.007972115227444605,0.009496471844613552,0.08891844,0.09744984,0.8933115005493164,0.8738377094268799,0.06750281155109406,0.07458418607711792
15,0.007761109197004275,0.009972167201340199,0.08823724,0.09986074,0.8949398994445801,0.8675180077552795,0.06599383801221848,0.07427780330181122
16,0.007062667620960961,0.007860647514462471,0.084090635,0.0886603,0.9045822620391846,0.895569920539856,0.06340953707695007,0.06447887420654297
17,0.006793605163693428,0.007736096624284983,0.08215628,0.08795508,0.9089215397834778,0.8972246050834656,0.0609329529106617,0.06554300338029861
18,0.006178211357275193,0.006441028788685799,0.07868493,0.08025602,0.9164556264877319,0.9144298434257507,0.05958644673228264,0.059560634195804596
19,0.00635494152083993,0.007876087911427021,0.07979294,0.08874733,0.9140862226486206,0.8953648209571838,0.05993500351905823,0.06701131910085678
20,0.006478354334831238,0.006709504406899214,0.08055266,0.081911564,0.9124424457550049,0.9108630418777466,0.06117357686161995,0.06083393841981888
21,0.005848957617259161,0.00717878108844161,0.07674416,0.08472769,0.9205260872840881,0.9046286344528198,0.0577206015586853,0.06162085384130478
22,0.005155195947736502,0.006241552997380495,0.072011076,0.079003505,0.930026650428772,0.9170798659324646,0.05397503450512886,0.05874229967594147
23,0.00470885208977217,0.0065489960834383965,0.06846639,0.08092587,0.9367458820343018,0.912995457649231,0.05150456354022026,0.060328882187604904
24,0.005398565776307474,0.005788556300103664,0.07355578,0.076082565,0.9269924759864807,0.9230980277061462,0.05530942976474762,0.0574028305709362
25,0.004903630628673868,0.005523748230189085,0.070183516,0.074321926,0.933533251285553,0.9266160726547241,0.05314404517412186,0.054207395762205124
26,0.004006118418394842,0.005071990191936493,0.06331551,0.07121791,0.9459053874015808,0.932617723941803,0.04706793278455734,0.051579657942056656
27,0.0043692234056917105,0.006015948485583067,0.06623301,0.07756255,0.9408052563667297,0.9200770854949951,0.05002862960100174,0.05718274414539337
28,0.003990347835827957,0.005172767210751772,0.06329319,0.07192195,0.9459434747695923,0.9312788844108582,0.04753342643380165,0.05378361791372299
29,0.003937797208147293,0.0056607951410114765,0.0629028,0.07523826,0.9466082453727722,0.924795389175415,0.04719753935933113,0.05533681437373161
30,0.003514362562617118,0.00497945724055171,0.059250064,0.07056527,0.9526290893554688,0.9338470697402954,0.04510842263698578,0.05251145362854004
31,0.003745358342050829,0.004452138673514128,0.06078658,0.06672435,0.9501402974128723,0.9408525824546814,0.045862603932619095,0.049576256424188614
32,0.0035042191262949596,0.004391419235616922,0.059310142,0.06626779,0.9525330066680908,0.9416592121124268,0.04431501403450966,0.05013290420174599
33,0.004013921726833691,0.007215819321572781,0.06313547,0.084945984,0.9462125897407532,0.904136598110199,0.04804632067680359,0.06337398290634155
34,0.003907031273807992,0.0049843331798911095,0.062673226,0.07059982,0.9469972848892212,0.9337822794914246,0.0472412109375,0.05285966768860817
35,0.0038939473875374956,0.005527943838387728,0.06248787,0.07435015,0.9473103284835815,0.9265602827072144,0.04714126139879227,0.05459173023700714
36,0.0033033484254371037,0.004322333261370659,0.057405066,0.06574445,0.9555333256721497,0.942577064037323,0.043453238904476166,0.04963117092847824
37,0.0031291683712466197,0.004660687409341335,0.055994477,0.06826923,0.9576917886734009,0.9380819797515869,0.04327767714858055,0.04916705936193466
38,0.0032787695844573054,0.004416598007082939,0.05717013,0.066457495,0.9558965563774109,0.9413247108459473,0.043055590242147446,0.04998157173395157
39,0.003147342803210697,0.004896834027022123,0.056236543,0.06997738,0.9573252201080322,0.9349446892738342,0.04215563088655472,0.05088268965482712
40,0.0032605448028665373,0.0044130561873316765,0.057020556,0.06643084,0.9561270475387573,0.9413717985153198,0.043451111763715744,0.051203977316617966
41,0.003116703999694437,0.004480707459151745,0.055903085,0.06693808,0.9578298330307007,0.9404730200767517,0.04244092106819153,0.05002955347299576
42,0.0027430895980532196,0.004423664417117834,0.052372284,0.06651063,0.9629884958267212,0.941230833530426,0.03943641111254692,0.04724400117993355
43,0.0027306125266477466,0.004200267605483532,0.0521545,0.06480947,0.9632956385612488,0.944198727607727,0.039710935205221176,0.04903733357787132
44,0.0028394674564796414,0.0040480000898242,0.05331069,0.0636239,0.9616502523422241,0.9462215900421143,0.03975749760866165,0.046974990516901016
45,0.0027116018781353805,0.004071250092238188,0.052154083,0.06380635,0.9632962346076965,0.9459127187728882,0.039010681211948395,0.046576060354709625
46,0.0032156151719391346,0.00408698245882988,0.056218203,0.063929506,0.9573530554771423,0.9457037448883057,0.04198823124170303,0.04644806683063507
