Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.07178108910606666,0.06156541407108307,0.26804617,0.2481238,0.02096271514892578,0.1993863582611084,0.214540496468544,0.1975768804550171
2,0.053613472560589966,0.053251657634973526,0.23179176,0.23076321,0.26789045333862305,0.3075007200241089,0.1842319667339325,0.1834138184785843
3,0.0495785910805518,0.05055158957839012,0.2218674,0.22483681,0.32924020290374756,0.342613160610199,0.17674311995506287,0.1810937523841858
4,0.048390612937510014,0.046061694622039795,0.21953961,0.21461989,0.34324127435684204,0.4010010361671448,0.17571783065795898,0.16972941160202026
5,0.04380057925697078,0.04576520249247551,0.2092446,0.21392804,0.4033927321434021,0.4048566222190857,0.16510914266109467,0.16560238599777222
6,0.04267792975191365,0.04195702075958252,0.20605047,0.20483413,0.4214681386947632,0.4543793201446533,0.16323566436767578,0.15973912179470062
7,0.04302553739398718,0.04096916317939758,0.20726396,0.2024084,0.41463375091552734,0.46722567081451416,0.16405586898326874,0.16248267889022827
8,0.03975103998726064,0.04055297374725342,0.19974707,0.2013777,0.4563230276107788,0.4726378917694092,0.15781226754188538,0.15783174335956573
9,0.0394979618828405,0.03760068118572235,0.19821244,0.19390896,0.4646449685096741,0.5110303163528442,0.1561880111694336,0.15041065216064453
10,0.038454283367503776,0.03599134460091591,0.19607437,0.18971385,0.4761321544647217,0.5319586396217346,0.1542523056268692,0.14900712668895721
11,0.03792647754942829,0.03709136322140694,0.1926721,0.19259118,0.494154691696167,0.5176537036895752,0.15121373534202576,0.1493145078420639
12,0.03686166931451722,0.03661199286580086,0.19143876,0.1913426,0.5006100535392761,0.523887574672699,0.15030260384082794,0.1520977020263672
13,0.03779313514347781,0.03527447581291199,0.19351242,0.18781501,0.48973262310028076,0.54128098487854,0.15159368515014648,0.1505252718925476
14,0.035191427831622685,0.03609151393175125,0.18747093,0.18997768,0.5210965871810913,0.5306559801101685,0.14709827303886414,0.14350099861621857
15,0.03506116937337951,0.0336993969976902,0.18673405,0.18357396,0.5248539447784424,0.5617637634277344,0.14524118602275848,0.14173834025859833
16,0.033446511084383186,0.03267143666744232,0.18358147,0.18075243,0.5407620668411255,0.5751315951347351,0.14370763301849365,0.1423012614250183
17,0.03326642636040395,0.0319102481007576,0.18125099,0.1786344,0.5523476600646973,0.5850303173065186,0.14051353931427002,0.1378776729106903
18,0.031227790581231766,0.031535301357507706,0.17706953,0.17758182,0.5727640986442566,0.5899062156677246,0.1374877542257309,0.13907743990421295
19,0.03360553902827881,0.03044234961271286,0.18211731,0.17447737,0.5480581521987915,0.6041193008422852,0.1414118856191635,0.134461909532547
20,0.03135394385423173,0.030466575175523758,0.1763558,0.17454678,0.5762014389038086,0.6038042306900024,0.1374647170305252,0.13628605008125305
