Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.10764620571651241,0.053512174636125565,0.32974315,0.23132698,-0.4621756076812744,0.2835862636566162,0.2554534375667572,0.18294596672058105
2,0.054026065140285275,0.04637004807591438,0.23189533,0.21533705,0.2768440842628479,0.37920403480529785,0.18524743616580963,0.1733136922121048
3,0.050136690959334373,0.04418659210205078,0.22452022,0.21020608,0.3221105933189392,0.4084358811378479,0.1803579181432724,0.16796556115150452
4,0.04388451957228509,0.044178757816553116,0.21029083,0.21018744,0.405312716960907,0.4085407853126526,0.16648221015930176,0.16492311656475067
5,0.04429813504049724,0.044550422579050064,0.21084526,0.2110697,0.40217286348342896,0.403564989566803,0.16773483157157898,0.17010964453220367
6,0.044922610617835416,0.03981552645564079,0.2105747,0.19953829,0.4037061333656311,0.46695512533187866,0.1679295003414154,0.16031260788440704
7,0.042230998843230984,0.0361475870013237,0.20551544,0.1901252,0.43201494216918945,0.5160609483718872,0.16236785054206848,0.15079249441623688
8,0.041145868599414825,0.03625717759132385,0.20298015,0.19041318,0.445942223072052,0.5145938396453857,0.15916338562965393,0.14607912302017212
9,0.040150979491458696,0.035789694637060165,0.19941266,0.18918164,0.4652467966079712,0.5208524465560913,0.1558995246887207,0.1471770852804184
10,0.037314709783955055,0.035724591463804245,0.19359063,0.1890095,0.4960162043571472,0.5217239856719971,0.15214258432388306,0.1440546065568924
11,0.036913700444115835,0.03332572057843208,0.19175665,0.18255334,0.5055198669433594,0.5538397431373596,0.1491900384426117,0.14416995644569397
12,0.03463117363439365,0.033125825226306915,0.18649262,0.18200502,0.5322957634925842,0.5565159320831299,0.14710547029972076,0.1412154585123062
13,0.03515573502094908,0.03213277831673622,0.18738334,0.17925619,0.5278174877166748,0.569810688495636,0.14653213322162628,0.1423845738172531
14,0.034711218820038164,0.036254722625017166,0.18624955,0.19040672,0.5335142016410828,0.514626681804657,0.14541928470134735,0.14416277408599854
15,0.03434686261144551,0.03348802030086517,0.18573104,0.18299732,0.5361078977584839,0.5516668558120728,0.14407673478126526,0.14228180050849915
16,0.032574022696776825,0.03142314404249191,0.18116799,0.17726575,0.5586217641830444,0.5793112516403198,0.14073874056339264,0.13696086406707764
17,0.03393759853629903,0.030674943700432777,0.18147273,0.17514265,0.5571357011795044,0.5893279910087585,0.14046552777290344,0.13411922752857208
18,0.0319236997006969,0.029688943177461624,0.17815194,0.1723048,0.5731954574584961,0.60252845287323,0.13845182955265045,0.13205350935459137
19,0.032139056573875925,0.02952601946890354,0.17880967,0.17183137,0.5700380802154541,0.6047096252441406,0.13814829289913177,0.13248378038406372
20,0.03145215816965157,0.029025018215179443,0.17660922,0.17036732,0.5805553197860718,0.6114169359207153,0.13603278994560242,0.1316034197807312
21,0.03188649294051257,0.02900327742099762,0.17813903,0.17030348,0.5732572078704834,0.6117080450057983,0.13889789581298828,0.12848199903964996
22,0.031015375163406134,0.02892795018851757,0.17555559,0.1700822,0.5855450630187988,0.6127164959907532,0.13572679460048676,0.1294185370206833
23,0.03104164574125951,0.030420394614338875,0.17586331,0.17441443,0.5840908288955688,0.5927358865737915,0.13555817306041718,0.13712359964847565
24,0.02995556277561594,0.02986687421798706,0.17397135,0.17282036,0.5929914712905884,0.6001462936401367,0.13376788794994354,0.13498620688915253
25,0.02852621244859289,0.028518514707684517,0.16961446,0.16887426,0.6131222248077393,0.6181979775428772,0.1301916539669037,0.13063955307006836
