Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.10538954685696146,0.051723528653383255,0.32659936,0.22742808,-0.43442773818969727,0.3075324296951294,0.25109708309173584,0.1808006763458252
2,0.05534282775426453,0.04930238425731659,0.23446213,0.22204141,0.2607465982437134,0.33994632959365845,0.1887652724981308,0.1758652627468109
3,0.05119552382860671,0.04837299510836601,0.22626676,0.21993862,0.3115230202674866,0.352388858795166,0.181982159614563,0.17318235337734222
4,0.04737308723005382,0.04402189329266548,0.21814059,0.20981397,0.3600870370864868,0.41064077615737915,0.17545032501220703,0.16338638961315155
5,0.04786339863626794,0.043504662811756134,0.21772578,0.20857772,0.3625183701515198,0.41756540536880493,0.17341391742229462,0.16890190541744232
6,0.044962958856062454,0.04165568947792053,0.2108399,0.20409726,0.4022032618522644,0.44231927394866943,0.16766071319580078,0.16472364962100983
7,0.043715157546103,0.038496918976306915,0.20902993,0.19620632,0.4124228358268738,0.4846084713935852,0.1661456972360611,0.15739913284778595
8,0.04170406982302666,0.0376255176961422,0.20402977,0.19397298,0.44019728899002075,0.4962747097015381,0.1613101363182068,0.15137328207492828
9,0.03958249388431961,0.03819878026843071,0.19829594,0.19544509,0.4712193012237549,0.48859983682632446,0.15776534378528595,0.15333090722560883
10,0.03839832099831917,0.03833809867501259,0.19614089,0.19580117,0.4826502799987793,0.48673468828201294,0.1557471603155136,0.15001623332500458
11,0.03947231237014586,0.037138670682907104,0.19851883,0.19271396,0.47002989053726196,0.502792477607727,0.15730880200862885,0.15310391783714294
12,0.03725157974457199,0.03462092578411102,0.1930919,0.18606699,0.4986095428466797,0.5364997386932373,0.15181002020835876,0.14560504257678986
13,0.036464595489881256,0.03508663550019264,0.19022866,0.18731427,0.5133689641952515,0.5302648544311523,0.14975489675998688,0.1480066329240799
14,0.035953149453482845,0.03624740615487099,0.18857518,0.19038752,0.5217918157577515,0.514724612236023,0.14886999130249023,0.14747700095176697
15,0.035921888976273214,0.0354582704603672,0.18975419,0.18830366,0.5157933831214905,0.5252894759178162,0.1487848311662674,0.15060515701770782
16,0.03463435431265018,0.03256760165095329,0.18672267,0.18046495,0.5311412811279297,0.5639893412590027,0.14587850868701935,0.14020931720733643
17,0.03531169167465784,0.03247753530740738,0.18511276,0.18021525,0.5391913652420044,0.5651951432228088,0.14536580443382263,0.13955529034137726
18,0.033590377012098376,0.03183862566947937,0.18375972,0.1784338,0.5459029674530029,0.573748767375946,0.14484170079231262,0.1387668251991272
19,0.033924525645984846,0.03184249997138977,0.1837603,0.17844467,0.5459001064300537,0.5736969709396362,0.14423973858356476,0.13870927691459656
20,0.0336485163054683,0.03238314390182495,0.1818195,0.17995317,0.5554414987564087,0.5664588212966919,0.14251554012298584,0.142415851354599
21,0.03458465991372412,0.031704891473054886,0.18506202,0.17805867,0.539443850517273,0.575539231300354,0.1444951742887497,0.1366041600704193
22,0.032637127971445974,0.03195996955037117,0.18081059,0.17877352,0.5603615045547485,0.572124183177948,0.14204803109169006,0.1394965797662735
23,0.033559967848387634,0.03312024474143982,0.18235822,0.1819897,0.5528032779693604,0.5565905570983887,0.14173343777656555,0.14446404576301575
24,0.031796188432384624,0.031269095838069916,0.1789357,0.1768307,0.5694317817687988,0.5813735723495483,0.13989156484603882,0.13722336292266846
25,0.03188576346093958,0.03163863718509674,0.17863593,0.17787252,0.5708732008934021,0.5764262080192566,0.13780750334262848,0.13838455080986023
26,0.03219908264211633,0.030660241842269897,0.17904942,0.17510067,0.5688843727111816,0.5895247459411621,0.13959169387817383,0.13455037772655487
27,0.03149010224098509,0.028655992820858955,0.17689489,0.16928083,0.5791972875595093,0.6163573861122131,0.13677997887134552,0.12794357538223267
28,0.03211760406636379,0.030497141182422638,0.17976834,0.17463432,0.5654153823852539,0.5917083024978638,0.13956183195114136,0.1363588571548462
29,0.03216233286498622,0.028810806572437286,0.17806765,0.16973747,0.5735991597175598,0.6142848134040833,0.13885438442230225,0.1307956427335739
30,0.031149013433605433,0.029707862064242363,0.17631763,0.17235969,0.581939160823822,0.6022751331329346,0.13644810020923615,0.1329190731048584
31,0.03123000020753931,0.029258321970701218,0.17573804,0.17105065,0.5846831798553467,0.6082934737205505,0.13644805550575256,0.12889686226844788
32,0.03189032871953466,0.029418298974633217,0.17816146,0.17151763,0.5731498003005981,0.606151819229126,0.13789281249046326,0.13184820115566254
33,0.0322762068615041,0.03054521232843399,0.17794487,0.17477188,0.5741869211196899,0.5910648703575134,0.1382514089345932,0.1357070356607437
34,0.031491867351261055,0.02972153015434742,0.17611672,0.17239933,0.5828914642333984,0.6020921468734741,0.1373109072446823,0.13154394924640656
35,0.03174485985867002,0.029080063104629517,0.17712353,0.17052877,0.5781087875366211,0.6106800436973572,0.13679160177707672,0.13186904788017273
36,0.03063857474957,0.02956503815948963,0.17409648,0.17194489,0.5924058556556702,0.6041872501373291,0.13431935012340546,0.13297660648822784
37,0.03027700399979949,0.02846631221473217,0.17352912,0.16871962,0.5950580835342407,0.6188969016075134,0.1336563676595688,0.1287413239479065
38,0.030254634097218513,0.029101891443133354,0.17338443,0.17059277,0.5957331657409668,0.6103878021240234,0.1334969699382782,0.12946055829524994
39,0.03122975186190822,0.029440324753522873,0.17692517,0.17158183,0.5790531635284424,0.6058568954467773,0.13600130379199982,0.12704749405384064
40,0.03057613109492443,0.02988222986459732,0.17404684,0.17286478,0.5926382541656494,0.5999407768249512,0.13423649966716766,0.12666720151901245
41,0.029371095440265806,0.027965908870100975,0.17228818,0.16723011,0.600829005241394,0.6255961656570435,0.13188901543617249,0.12609905004501343
42,0.0298954688266597,0.02885267324745655,0.17150556,0.16986075,0.6044473648071289,0.6137243509292603,0.1317276805639267,0.12811914086341858
43,0.029786077455024828,0.028128378093242645,0.17323938,0.16771518,0.596409261226654,0.6234210729598999,0.13286888599395752,0.12538911402225494
44,0.02964552017775449,0.028711166232824326,0.17189193,0.1694437,0.6026630401611328,0.6156188249588013,0.13219736516475677,0.12532548606395721
45,0.029603561555797405,0.02939288690686226,0.17148079,0.17144354,0.6045615673065186,0.6064919829368591,0.13212795555591583,0.13258758187294006
46,0.02967823864045468,0.028933614492416382,0.17126024,0.17009884,0.6055780649185181,0.6126406788825989,0.13145846128463745,0.13057129085063934
47,0.02896205395121466,0.029245588928461075,0.17018875,0.17101343,0.6104979515075684,0.6084640026092529,0.12994971871376038,0.1291307657957077
48,0.0299754480577328,0.026773126795887947,0.1706632,0.16362496,0.608323335647583,0.6415649652481079,0.13083146512508392,0.12543641030788422
