Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.07810405768792737,0.05962318181991577,0.28036648,0.2441786,-0.04837524890899658,0.18611514568328857,0.22170192003250122,0.1942744255065918
2,0.05545653665268963,0.051696427166461945,0.23414432,0.22736849,0.26880741119384766,0.29431915283203125,0.18773144483566284,0.17977352440357208
3,0.04945474879985506,0.047203585505485535,0.22168617,0.21726388,0.34454673528671265,0.3556485176086426,0.17708876729011536,0.1720166653394699
4,0.045840768990191544,0.04473729059100151,0.21517345,0.21151191,0.38249289989471436,0.3893146514892578,0.17062079906463623,0.1703498363494873
5,0.0443179138766771,0.04166848957538605,0.21054085,0.20412861,0.40879613161087036,0.43120527267456055,0.16751347482204437,0.1620313823223114
6,0.04186574505134062,0.04497626796364784,0.20370962,0.2120761,0.44653820991516113,0.3860524892807007,0.1615947186946869,0.1642763316631317
7,0.04060100442306562,0.040926069021224976,0.20002864,0.20230193,0.46635931730270386,0.4413396120071411,0.1586977243423462,0.15836811065673828
8,0.039494024039330805,0.04069601371884346,0.19792229,0.20173253,0.47753894329071045,0.4444800615310669,0.1563751995563507,0.15753063559532166
9,0.03776345109905709,0.04061213135719299,0.1949014,0.20152451,0.4933658242225647,0.44562506675720215,0.15442346036434174,0.15284354984760284
10,0.037078884430229664,0.03833017870783806,0.19281131,0.19578095,0.5041736364364624,0.47677475214004517,0.15115658938884735,0.15038037300109863
11,0.03653577245263891,0.040384117513895035,0.19142067,0.20095801,0.5113001465797424,0.4487375020980835,0.15131430327892303,0.15415236353874207
12,0.03585979338227348,0.03850759193301201,0.18907335,0.19623351,0.5232120752334595,0.47435301542282104,0.14815929532051086,0.15717408061027527
13,0.03597792534326965,0.036673590540885925,0.18959418,0.1915035,0.5205817818641663,0.49938809871673584,0.14809618890285492,0.14786340296268463
14,0.03364886229180477,0.03602191060781479,0.18340087,0.18979439,0.5513917207717896,0.5082837343215942,0.14301560819149017,0.14550435543060303
15,0.03347435826435685,0.036232490092515945,0.18350668,0.19034834,0.550873875617981,0.5054092407226562,0.14338189363479614,0.144723042845726
16,0.03498971165919846,0.034769561141729355,0.1859421,0.18646598,0.538873553276062,0.525378942489624,0.14589111506938934,0.14485958218574524
17,0.03233394149521535,0.037031859159469604,0.17905287,0.19243665,0.5724104046821594,0.4944974184036255,0.13896618783473969,0.14452479779720306
18,0.03166693868115544,0.03472060710191727,0.17855173,0.18633467,0.5748006105422974,0.5260471105575562,0.13837477564811707,0.1450165957212448
19,0.03231581236997789,0.03332040086388588,0.17988747,0.18253875,0.5684149265289307,0.545160710811615,0.13950246572494507,0.14175176620483398
20,0.03140068215064027,0.03324788436293602,0.1760071,0.18234003,0.586833655834198,0.5461505651473999,0.1363600790500641,0.13816876709461212
21,0.031408578919416126,0.03539152443408966,0.1769684,0.18812634,0.5823081731796265,0.5168888568878174,0.13753946125507355,0.14465151727199554
22,0.0308708176440136,0.03628210350871086,0.17592192,0.19047861,0.5872335433959961,0.5047320127487183,0.13710036873817444,0.14846085011959076
23,0.0321147294122387,0.03714459016919136,0.17883934,0.19272932,0.5734297037124634,0.492958664894104,0.13893498480319977,0.14393068850040436
