Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.11121049040759151,0.05338187888264656,0.33554786,0.2310452,-0.5141081809997559,0.285330593585968,0.2587900757789612,0.18547363579273224
2,0.05403275567699562,0.04821423441171646,0.23178035,0.2195774,0.2775610089302063,0.35451436042785645,0.18611162900924683,0.17681166529655457
3,0.051150280897590245,0.044840678572654724,0.22655642,0.21175617,0.30975914001464844,0.3996790647506714,0.18009218573570251,0.16585111618041992
4,0.04735776659270579,0.04359230399131775,0.21774021,0.2087877,0.36243391036987305,0.41639214754104614,0.1736091822385788,0.16345374286174774
5,0.045712373134764756,0.04472880810499191,0.21338154,0.21149187,0.38770365715026855,0.4011768102645874,0.16856886446475983,0.1709730327129364
6,0.044168120927431366,0.03997228294610977,0.20901252,0.1999307,0.4125206470489502,0.46485650539398193,0.16719000041484833,0.15881773829460144
7,0.04313329937444492,0.03954329341650009,0.20792419,0.19885497,0.41862279176712036,0.4705997109413147,0.1645408421754837,0.15924164652824402
8,0.039354861290617424,0.03842993080615997,0.19890527,0.19603553,0.4679645895957947,0.48550528287887573,0.15630865097045898,0.15363705158233643
9,0.039693059188059786,0.03666442632675171,0.19737309,0.19147958,0.4761296510696411,0.5091415643692017,0.15536810457706451,0.14980340003967285
10,0.03779916880144314,0.036691371351480484,0.1943591,0.19154991,0.4920070171356201,0.5087808966636658,0.1524607241153717,0.14724352955818176
11,0.037708091888238086,0.035028476268053055,0.19371068,0.18715897,0.4953908324241638,0.5310434699058533,0.1519612818956375,0.14767779409885406
12,0.03710250374437733,0.033956144005060196,0.1928593,0.18427192,0.4998167157173157,0.5453997850418091,0.15149487555027008,0.14344657957553864
13,0.0359960200519047,0.03268711268901825,0.18926059,0.18079579,0.5183091759681702,0.5623893141746521,0.14862142503261566,0.14065967500209808
14,0.03510032746602188,0.035987094044685364,0.18689568,0.18970266,0.5302718877792358,0.5182095766067505,0.1460193544626236,0.14654476940631866
15,0.03419300850311464,0.03291134908795357,0.18553495,0.18141486,0.5370868444442749,0.5593873262405396,0.1446142941713333,0.14217762649059296
16,0.03334508887068792,0.03260315954685211,0.18320455,0.18056345,0.5486426949501038,0.5635132789611816,0.1415535807609558,0.13922171294689178
17,0.03456330079246651,0.030455714091658592,0.18443231,0.17451565,0.5425728559494019,0.5922629833221436,0.14362171292304993,0.13593216240406036
18,0.03263698467476801,0.031172126531600952,0.18036948,0.17655629,0.5625039935112,0.5826718211174011,0.1417606770992279,0.13648587465286255
19,0.03312983440065926,0.02934963069856167,0.18137598,0.17131734,0.5576077699661255,0.6070711016654968,0.14086602628231049,0.13237108290195465
20,0.03299950592389161,0.030409667640924454,0.18027662,0.17438368,0.562954306602478,0.5928794741630554,0.13993659615516663,0.13707751035690308
21,0.03344776168126951,0.030776118859648705,0.18174145,0.17543124,0.5558230876922607,0.5879734754562378,0.14063826203346252,0.1349657028913498
22,0.03231031930243427,0.03018966130912304,0.1797509,0.17375173,0.5654996037483215,0.5958248972892761,0.139395073056221,0.1341351717710495
23,0.03207214913246306,0.03192564845085144,0.17874433,0.17867748,0.57035231590271,0.572583794593811,0.13783839344978333,0.1411268264055252
24,0.030832196564667604,0.030592650175094604,0.17634764,0.17490757,0.5817968249320984,0.5904296636581421,0.1362704485654831,0.1374746412038803
25,0.030716883060945707,0.0295329038053751,0.17537515,0.1718514,0.5863965749740601,0.6046174764633179,0.1357850432395935,0.13340920209884644
26,0.0310467200523073,0.029200024902820587,0.17605178,0.17088014,0.5831989645957947,0.609074056148529,0.13606026768684387,0.13197636604309082
27,0.030285477214916187,0.027726855129003525,0.17360035,0.16651383,0.5947256088256836,0.6287965774536133,0.13379622995853424,0.12601126730442047
28,0.029778132765469225,0.0296942126005888,0.17325805,0.1723201,0.5963221788406372,0.6024578809738159,0.13270960748195648,0.13390065729618073
29,0.0306317984465171,0.028466343879699707,0.17427191,0.16871972,0.5915839672088623,0.6188964247703552,0.134211927652359,0.13173308968544006
30,0.029641470914198595,0.028972923755645752,0.17246434,0.17021434,0.6000123620033264,0.612114429473877,0.13135018944740295,0.1312456727027893
31,0.03018456663597714,0.028889181092381477,0.17238873,0.16996817,0.60036301612854,0.613235592842102,0.1325107216835022,0.1275254786014557
32,0.031233331146226687,0.027095263823866844,0.17634143,0.16460639,0.5818263292312622,0.6372522711753845,0.1354043334722519,0.12337259203195572
33,0.03043833857571537,0.027948813512921333,0.17317572,0.16717899,0.5967057943344116,0.625825047492981,0.13356083631515503,0.12841755151748657
34,0.029966432812877676,0.028063630685210228,0.17166515,0.16752204,0.6037108302116394,0.6242879033088684,0.13244220614433289,0.12564270198345184
35,0.030680119356309824,0.02733783610165119,0.17440076,0.16534159,0.590979814529419,0.6340047121047974,0.1342356950044632,0.12864960730075836
36,0.029275807552039623,0.02812817320227623,0.17015025,0.16771457,0.610674262046814,0.6234238147735596,0.13117007911205292,0.13033129274845123
37,0.02914610052142631,0.028910549357533455,0.17038341,0.17003103,0.6096065044403076,0.6129494905471802,0.13024663925170898,0.12763366103172302
38,0.029367930636825888,0.02742205560207367,0.17102821,0.16559607,0.6066460609436035,0.6328772306442261,0.13125509023666382,0.12266117334365845
39,0.030102399601177735,0.0272304005920887,0.1732897,0.16501637,0.5961747765541077,0.6354430913925171,0.13248209655284882,0.1210094466805458
40,0.029078843495385212,0.029610196128487587,0.17025492,0.17207614,0.6101950407028198,0.6035827398300171,0.1296558678150177,0.12553195655345917
41,0.028643606738610702,0.026945557445287704,0.1699352,0.16415101,0.6116577386856079,0.6392565369606018,0.13064341247081757,0.12385254353284836
42,0.029571008614518425,0.027360685169696808,0.1701429,0.16541067,0.6107078790664673,0.6336988210678101,0.1304215043783188,0.12408056110143661
43,0.029774055773900313,0.027518486604094505,0.17314099,0.16588698,0.596867561340332,0.6315861940383911,0.1319565773010254,0.12343183159828186
44,0.0286874333396554,0.028153100982308388,0.16938691,0.16778886,0.6141597032546997,0.6230900883674622,0.1290644109249115,0.12277044355869293
45,0.02842361441898075,0.027954913675785065,0.16707163,0.16719724,0.6246353983879089,0.6257433891296387,0.1273689717054367,0.1284131556749344
46,0.028857033953747967,0.026987282559275627,0.16878146,0.16427806,0.6169129610061646,0.6386978626251221,0.12859559059143066,0.12548960745334625
47,0.027886404528875242,0.027766836807131767,0.16702338,0.16663384,0.6248521208763123,0.6282613277435303,0.1267818659543991,0.12656986713409424
48,0.028762569185346365,0.026164406910538673,0.16698332,0.16175416,0.6250320672988892,0.649714469909668,0.1264328956604004,0.12201299518346786
49,0.029071192045442083,0.028597746044397354,0.16964224,0.16910869,0.6129955053329468,0.6171371936798096,0.12944315373897552,0.13183806836605072
50,0.027736073148182848,0.02610095590353012,0.16722405,0.1615579,0.6239501237869263,0.6505639553070068,0.12853442132472992,0.12068654596805573
51,0.02764469251798635,0.02653190679848194,0.1652143,0.16288617,0.6329348087310791,0.6447944641113281,0.12462839484214783,0.12038461863994598
52,0.026704757559028538,0.026276573538780212,0.16390003,0.1621005,0.6387515068054199,0.6482128500938416,0.12420792132616043,0.11922848969697952
53,0.026448749175125904,0.026063745841383934,0.16320585,0.1614427,0.641805112361908,0.6510621309280396,0.12171364575624466,0.11969927698373795
