Epoch,Train_Loss,Test_Loss,Train_RMSE,Test_RMSE,Train_R2,Test_R2,Train_MAE,Test_MAE
1,0.10884107801724564,0.06717409193515778,0.33126158,0.25917965,-0.47567296028137207,0.10068243741989136,0.2610536813735962,0.21641556918621063
2,0.06274462067945437,0.06035497412085533,0.25012308,0.2456725,0.15869098901748657,0.19197571277618408,0.20651957392692566,0.20737166702747345
3,0.05731086111204191,0.051970720291137695,0.23978573,0.22797088,0.2267950177192688,0.3042230010032654,0.19570386409759521,0.17734459042549133
4,0.04911079630255699,0.043479274958372116,0.22125156,0.20851685,0.3417048454284668,0.417905330657959,0.17985214293003082,0.15940120816230774
5,0.043403694236820396,0.04472523555159569,0.20849109,0.2114834,0.41544824838638306,0.40122461318969727,0.16536006331443787,0.1710793524980545
6,0.04122872184962034,0.03756824880838394,0.20300774,0.1938253,0.4457916021347046,0.49704140424728394,0.16302035748958588,0.1524747908115387
7,0.04044174496084452,0.038583382964134216,0.2007984,0.19642654,0.45778876543045044,0.48345088958740234,0.15955135226249695,0.15970851480960846
8,0.03658504318445921,0.03241097182035446,0.19122502,0.18003048,0.5082578659057617,0.5660862922668457,0.15062861144542694,0.1401325762271881
9,0.03609255142509937,0.03370429202914238,0.18978658,0.18358728,0.5156280398368835,0.5487715005874634,0.14839377999305725,0.14362004399299622
10,0.03408681762150743,0.033296920359134674,0.18487401,0.18247443,0.5403791666030884,0.5542253255844116,0.14441125094890594,0.13803601264953613
11,0.03304706869477576,0.03319375216960907,0.18154176,0.18219152,0.5567986965179443,0.555606484413147,0.1416924148797989,0.14299935102462769
12,0.034780200994150204,0.030933251604437828,0.18654415,0.17587851,0.5320372581481934,0.5858698487281799,0.14612996578216553,0.13408230245113373
13,0.03127535915171558,0.03249188885092735,0.17697616,0.18025507,0.5788105726242065,0.5650030374526978,0.13746407628059387,0.14110901951789856
14,0.03416053764522076,0.03844907507300377,0.18502179,0.19608437,0.5396441221237183,0.4852489233016968,0.14326345920562744,0.150698721408844
15,0.03325992991978472,0.03186071664094925,0.18249615,0.1784957,0.5521265268325806,0.5734530091285706,0.14123812317848206,0.13915681838989258
16,0.03230638006194071,0.029374105855822563,0.18032658,0.17138878,0.5627120733261108,0.6067433953285217,0.13974682986736298,0.1311405897140503
